0.00	0.00	0.00	0.00	0.00	0.00	0.00
-16.33	1.15	-0.28	0.00	0.00	-8.04	-42.88
-16.28	1.15	-0.28	0.00	0.00	-8.04	-42.88
-16.23	1.15	-0.28	0.00	0.00	-0.78	-3.20
-0.40	0.26	-2.61	0.51	0.00	0.12	0.64
-0.45	0.29	-2.59	0.51	0.00	0.12	0.64
-0.48	0.33	-2.58	0.51	0.00	0.12	0.64
-0.52	0.38	-2.58	0.51	0.00	0.12	0.64
-0.55	0.42	-2.60	0.51	0.00	0.12	0.64
-0.57	0.42	-2.62	0.51	0.00	0.12	0.64
-0.57	0.41	-2.63	0.51	0.00	0.12	0.64
-0.55	0.36	-2.63	0.51	0.00	0.12	0.64
-0.52	0.32	-2.61	0.51	0.00	0.12	0.64
-0.46	0.32	-2.60	0.51	0.00	0.12	0.64
-0.39	0.34	-2.59	0.51	0.00	0.12	0.64
-0.30	0.37	-2.61	0.51	0.00	0.12	0.64
-0.21	0.41	-2.64	0.51	0.00	0.12	0.64
-0.13	0.42	-2.67	0.51	0.00	0.12	0.64
-0.04	0.40	-2.68	0.51	0.00	0.12	0.64
0.02	0.35	-2.67	0.51	0.00	0.12	0.64
0.07	0.30	-2.66	0.51	0.00	0.12	0.64
0.11	0.25	-2.64	0.51	0.00	0.12	0.64
0.16	0.24	-2.64	0.51	0.00	0.12	0.64
0.20	0.27	-2.66	0.51	0.00	0.12	0.64
0.22	0.32	-2.68	0.51	0.00	0.12	0.64
0.23	0.37	-2.70	0.51	0.00	0.12	0.64
0.23	0.41	-2.71	0.51	0.00	0.12	0.64
0.23	0.41	-2.70	0.51	0.00	0.12	0.64
0.24	0.39	-2.69	0.51	0.00	0.12	0.64
0.24	0.34	-2.68	0.51	0.00	0.12	0.64
0.24	0.28	-2.67	0.51	0.00	0.12	0.64
0.23	0.24	-2.67	0.51	0.00	0.12	0.64
0.23	0.24	-2.68	0.51	0.00	0.12	0.64
0.22	0.27	-2.69	0.51	0.00	0.12	0.64
0.21	0.32	-2.70	0.51	0.00	0.12	0.64
0.18	0.38	-2.72	0.51	0.00	0.12	0.64
0.15	0.42	-2.73	0.51	0.00	0.12	0.64
0.13	0.43	-2.72	0.51	0.00	0.12	0.64
0.11	0.40	-2.71	0.51	0.00	0.12	0.64
0.09	0.36	-2.70	0.51	0.00	0.12	0.64
0.09	0.33	-2.69	0.51	0.00	0.12	0.64
0.09	0.31	-2.68	0.51	0.00	0.12	0.64
0.09	0.31	-2.68	0.51	0.00	0.12	0.64
0.11	0.33	-2.69	0.51	0.00	0.12	0.64
0.13	0.35	-2.70	0.51	0.00	0.12	0.64
0.15	0.38	-2.73	0.51	0.00	0.12	0.64
0.17	0.40	-2.74	0.51	0.00	0.12	0.64
0.17	0.39	-2.74	0.51	0.00	0.12	0.64
0.18	0.39	-2.73	0.51	0.00	0.12	0.64
0.19	0.37	-2.72	0.51	0.00	0.12	0.64
0.20	0.37	-2.72	0.51	0.00	0.12	0.64
0.21	0.37	-2.72	0.51	0.00	0.12	0.64
0.23	0.37	-2.73	0.51	0.00	0.12	0.64
0.26	0.38	-2.75	0.51	0.00	0.12	0.64
0.29	0.37	-2.75	0.51	0.00	0.12	0.64
0.32	0.37	-2.75	0.51	0.00	0.12	0.64
0.35	0.37	-2.74	0.51	0.00	0.12	0.64
0.37	0.38	-2.74	0.51	0.00	0.12	0.64
0.39	0.38	-2.74	0.51	0.00	0.12	0.64
0.39	0.38	-2.76	0.51	0.00	0.12	0.64
0.39	0.38	-2.77	0.51	0.00	0.12	0.64
0.40	0.36	-2.78	0.51	0.00	0.12	0.64
0.43	0.34	-2.78	0.51	0.00	0.12	0.64
0.46	0.31	-2.78	0.51	0.00	0.12	0.64
0.50	0.32	-2.77	0.51	0.00	0.12	0.64
0.53	0.34	-2.76	0.51	0.00	0.12	0.64
0.55	0.37	-2.76	0.51	0.00	0.12	0.64
0.54	0.40	-2.78	0.51	0.00	0.12	0.64
0.51	0.44	-2.79	0.51	0.00	0.12	0.64
0.47	0.45	-2.81	0.51	0.00	0.12	0.64
0.44	0.43	-2.81	0.51	0.00	0.12	0.64
0.39	0.39	-2.80	0.51	0.00	0.12	0.64
0.33	0.35	-2.78	0.51	0.00	0.12	0.64
0.27	0.31	-2.76	0.51	0.00	0.12	0.64
0.20	0.28	-2.74	0.51	0.00	0.12	0.64
0.10	0.28	-2.73	0.51	0.00	0.12	0.64
-0.01	0.30	-2.74	0.51	0.00	0.12	0.64
-0.11	0.35	-2.76	0.51	0.00	0.12	0.64
-0.21	0.38	-2.77	0.51	0.00	0.12	0.64
-0.35	0.39	-2.77	0.51	0.00	0.12	0.64
-0.46	0.37	-2.76	0.51	0.00	0.12	0.64
-0.57	0.32	-2.74	0.51	0.00	0.12	0.64
-0.66	0.27	-2.71	0.51	0.00	0.12	0.64
-0.75	0.24	-2.69	0.51	0.00	0.12	0.64
-0.84	0.23	-2.69	0.51	0.00	0.12	0.64
-0.92	0.25	-2.69	0.51	0.00	0.12	0.64
-0.98	0.29	-2.70	0.51	0.00	0.12	0.64
-1.02	0.31	-2.71	0.51	0.00	0.12	0.64
-1.04	0.32	-2.72	0.51	0.00	0.12	0.64
-1.03	0.31	-2.72	0.51	0.00	0.12	0.64
-1.01	0.28	-2.71	0.51	0.00	0.12	0.64
-0.98	0.26	-2.71	0.51	0.00	0.12	0.64
-0.95	0.25	-2.70	0.51	0.00	0.12	0.64
-0.91	0.27	-2.71	0.51	0.00	0.12	0.64
-0.85	0.28	-2.72	0.51	0.00	0.12	0.64
-0.79	0.29	-2.73	0.51	0.00	0.12	0.64
-0.71	0.30	-2.74	0.51	0.00	0.12	0.64
-0.62	0.29	-2.75	0.51	0.00	0.12	0.64
-0.51	0.28	-2.76	0.51	0.00	0.12	0.64
-0.41	0.27	-2.77	0.51	0.00	0.12	0.64
-0.30	0.27	-2.79	0.51	0.00	0.12	0.64
-0.19	0.28	-2.80	0.51	0.00	0.12	0.64
-0.08	0.29	-2.80	0.51	0.00	0.12	0.64
0.03	0.30	-2.81	0.51	0.00	0.12	0.64
0.13	0.31	-2.82	0.51	0.00	0.12	0.64
0.22	0.31	-2.82	0.51	0.00	0.12	0.64
0.29	0.31	-2.83	0.51	0.00	0.12	0.64
0.33	0.31	-2.84	0.51	0.00	0.12	0.64
0.35	0.31	-2.85	0.51	0.00	0.12	0.64
0.36	0.31	-2.87	0.51	0.00	0.12	0.64
0.38	0.32	-2.88	0.51	0.00	0.12	0.64
0.40	0.33	-2.88	0.51	0.00	0.12	0.64
0.43	0.34	-2.87	0.51	0.00	0.12	0.64
0.48	0.34	-2.87	0.51	0.00	0.12	0.64
0.52	0.33	-2.86	0.51	0.00	0.12	0.64
0.57	0.32	-2.86	0.51	0.00	0.12	0.64
0.62	0.31	-2.87	0.51	0.00	0.12	0.64
0.66	0.30	-2.88	0.51	0.00	0.12	0.64
0.71	0.30	-2.88	0.51	0.00	0.12	0.64
0.75	0.30	-2.89	0.51	0.00	0.12	0.64
0.78	0.32	-2.90	0.51	0.00	0.12	0.64
0.80	0.33	-2.91	0.51	0.00	0.12	0.64
0.81	0.34	-2.92	0.51	0.00	0.12	0.64
0.80	0.34	-2.92	0.51	0.00	0.12	0.64
0.79	0.36	-2.92	0.51	0.00	0.12	0.64
0.77	0.38	-2.91	0.51	0.00	0.12	0.64
0.73	0.40	-2.90	0.51	0.00	0.12	0.64
0.68	0.41	-2.90	0.51	0.00	0.12	0.64
0.62	0.41	-2.91	0.51	0.00	0.12	0.64
0.56	0.40	-2.91	0.51	0.00	0.12	0.64
0.48	0.38	-2.91	0.51	0.00	0.12	0.64
0.42	0.35	-2.90	0.51	0.00	0.12	0.64
0.35	0.33	-2.89	0.51	0.00	0.12	0.64
0.28	0.32	-2.87	0.51	0.00	0.12	0.64
0.21	0.33	-2.86	0.51	0.00	0.12	0.64
0.13	0.35	-2.86	0.51	0.00	0.12	0.64
0.04	0.37	-2.87	0.51	0.00	0.12	0.64
-0.04	0.38	-2.88	0.51	0.00	0.12	0.64
-0.13	0.38	-2.88	0.51	0.00	0.12	0.64
-0.22	0.37	-2.87	0.51	0.00	0.12	0.64
-0.32	0.35	-2.85	0.51	0.00	0.12	0.64
-0.43	0.31	-2.84	0.51	0.00	0.12	0.64
-0.55	0.29	-2.82	0.51	0.00	0.12	0.64
-0.67	0.27	-2.82	0.51	0.00	0.12	0.64
-0.78	0.26	-2.81	0.51	0.00	0.12	0.64
-0.87	0.27	-2.81	0.51	0.00	0.12	0.64
-0.95	0.28	-2.81	0.51	0.00	0.12	0.64
-1.04	0.30	-2.81	0.51	0.00	0.12	0.64
-1.12	0.32	-2.80	0.51	0.00	0.12	0.64
-1.20	0.33	-2.79	0.51	0.00	0.12	0.64
-1.28	0.33	-2.79	0.51	0.00	0.12	0.64
-1.35	0.33	-2.79	0.51	0.00	0.12	0.64
-1.41	0.31	-2.79	0.51	0.00	0.12	0.64
-1.44	0.30	-2.80	0.51	0.00	0.12	0.64
-1.45	0.28	-2.80	0.51	0.00	0.12	0.64
-1.43	0.27	-2.80	0.51	0.00	0.12	0.64
-1.39	0.26	-2.79	0.51	0.00	0.12	0.64
-1.33	0.26	-2.78	0.51	0.00	0.12	0.64
-1.24	0.26	-2.79	0.51	0.00	0.12	0.64
-1.14	0.28	-2.80	0.51	0.00	0.12	0.64
-1.02	0.30	-2.83	0.51	0.00	0.12	0.64
-0.89	0.32	-2.85	0.51	0.00	0.12	0.64
-0.74	0.32	-2.87	0.51	0.00	0.12	0.64
-0.60	0.34	-2.88	0.51	0.00	0.12	0.64
-0.47	0.34	-2.89	0.51	0.00	0.12	0.64
-0.36	0.33	-2.90	0.51	0.00	0.12	0.64
-0.26	0.32	-2.90	0.51	0.00	0.12	0.64
-0.16	0.30	-2.90	0.51	0.00	0.12	0.64
-0.08	0.29	-2.90	0.51	0.00	0.12	0.64
-0.01	0.28	-2.90	0.51	0.00	0.12	0.64
0.04	0.28	-2.91	0.51	0.00	0.12	0.64
0.08	0.29	-2.92	0.51	0.00	0.12	0.64
0.12	0.29	-2.93	0.51	0.00	0.12	0.64
