0.00	0.00	0.00	0.00	0.00	0.00	0.00
-16.01	4.22	-0.62	0.00	0.00	-8.10	-43.20
-15.96	4.21	-0.62	0.00	0.00	-2.34	-12.48
-15.92	4.20	-0.62	0.00	0.00	-0.60	-3.20
-0.13	0.39	-2.43	0.50	0.00	0.12	0.64
-0.08	0.39	-2.43	0.50	0.00	0.12	0.64
-0.04	0.38	-2.44	0.50	0.00	0.12	0.64
-0.01	0.37	-2.44	0.50	0.00	0.12	0.64
0.02	0.38	-2.44	0.50	0.00	0.12	0.64
0.05	0.39	-2.44	0.50	0.00	0.12	0.64
0.08	0.41	-2.45	0.50	0.00	0.12	0.64
0.11	0.43	-2.47	0.50	0.00	0.12	0.64
0.14	0.43	-2.48	0.50	0.00	0.12	0.64
0.16	0.44	-2.50	0.50	0.00	0.12	0.64
0.15	0.45	-2.50	0.50	0.00	0.12	0.64
0.12	0.46	-2.50	0.50	0.00	0.12	0.64
0.09	0.47	-2.49	0.50	0.00	0.12	0.64
0.04	0.47	-2.49	0.50	0.00	0.12	0.64
-0.00	0.46	-2.49	0.50	0.00	0.12	0.64
-0.03	0.45	-2.50	0.50	0.00	0.12	0.64
-0.06	0.43	-2.50	0.50	0.00	0.12	0.64
-0.07	0.42	-2.50	0.50	0.00	0.12	0.64
-0.07	0.40	-2.49	0.50	0.00	0.12	0.64
-0.08	0.38	-2.47	0.50	0.00	0.12	0.64
-0.08	0.35	-2.46	0.50	0.00	0.12	0.64
-0.08	0.32	-2.45	0.50	0.00	0.12	0.64
-0.08	0.30	-2.46	0.50	0.00	0.12	0.64
-0.08	0.28	-2.48	0.50	0.00	0.12	0.64
-0.07	0.28	-2.50	0.50	0.00	0.12	0.64
-0.07	0.30	-2.51	0.50	0.00	0.12	0.64
-0.06	0.33	-2.51	0.50	0.00	0.12	0.64
-0.06	0.36	-2.49	0.50	0.00	0.12	0.64
-0.06	0.37	-2.48	0.50	0.00	0.12	0.64
-0.07	0.38	-2.49	0.50	0.00	0.12	0.64
-0.06	0.38	-2.50	0.50	0.00	0.12	0.64
-0.04	0.38	-2.51	0.50	0.00	0.12	0.64
0.01	0.37	-2.51	0.50	0.00	0.12	0.64
0.07	0.36	-2.50	0.50	0.00	0.12	0.64
0.14	0.36	-2.50	0.50	0.00	0.12	0.64
0.21	0.34	-2.50	0.50	0.00	0.12	0.64
0.30	0.34	-2.51	0.50	0.00	0.12	0.64
0.38	0.36	-2.52	0.50	0.00	0.12	0.64
0.45	0.38	-2.54	0.50	0.00	0.12	0.64
0.51	0.41	-2.55	0.50	0.00	0.12	0.64
0.55	0.44	-2.56	0.50	0.00	0.12	0.64
0.57	0.46	-2.57	0.50	0.00	0.12	0.64
0.57	0.46	-2.57	0.50	0.00	0.12	0.64
0.56	0.46	-2.58	0.50	0.00	0.12	0.64
0.54	0.45	-2.58	0.50	0.00	0.12	0.64
0.50	0.44	-2.58	0.50	0.00	0.12	0.64
0.47	0.45	-2.57	0.50	0.00	0.12	0.64
0.42	0.46	-2.57	0.50	0.00	0.12	0.96
0.36	0.48	-2.56	0.50	0.00	0.12	0.64
0.31	0.49	-2.56	0.50	0.00	0.12	0.64
0.27	0.49	-2.56	0.50	0.00	0.12	0.64
