0.00	0.00	0.00	0.00	0.00	0.00	0.00
-16.26	1.99	-0.29	0.00	0.00	-8.10	-43.20
-16.27	1.98	-0.28	0.00	0.00	-8.10	-43.20
-16.27	1.96	-0.27	0.00	0.00	-8.10	-43.20
1.84	0.02	-17.75	0.00	0.00	0.12	0.64
1.87	0.00	-17.75	0.00	0.00	0.12	0.64
1.88	-0.01	-17.75	0.00	0.00	0.12	0.64
1.86	0.00	-17.76	0.00	0.00	0.12	0.64
1.85	0.02	-17.76	0.00	0.00	0.12	0.64
1.87	-0.02	-17.76	0.00	0.00	0.12	0.64
1.89	0.02	-17.76	0.00	0.00	0.12	0.64
1.89	0.03	-17.76	0.00	0.00	0.12	0.64
1.87	0.01	-17.76	0.00	0.00	0.12	0.64
1.88	0.04	-17.77	0.00	0.00	0.12	0.64
1.92	0.02	-17.77	0.00	0.00	0.12	0.64
1.92	0.05	-17.77	0.00	0.00	0.12	0.64
1.89	0.07	-17.77	0.00	0.00	0.12	0.64
1.88	0.03	-17.77	0.00	0.00	0.12	0.64
1.89	0.03	-17.77	0.00	0.00	0.12	0.64
1.87	0.05	-17.78	0.00	0.00	0.12	0.64
1.88	0.06	-17.78	0.00	0.00	0.12	0.64
1.88	0.05	-17.78	0.00	0.00	0.12	0.64
1.90	0.05	-17.78	0.00	0.00	0.12	0.64
1.88	0.02	-17.78	0.00	0.00	0.12	0.64
1.90	-0.01	-17.78	0.00	0.00	0.12	0.64
1.87	-0.03	-17.79	0.00	0.00	0.12	0.64
1.87	0.01	-17.79	0.00	0.00	0.12	0.64
1.85	0.04	-17.79	0.00	0.00	0.12	0.64
1.87	0.07	-17.79	0.00	0.00	0.12	0.64
1.85	0.03	-17.79	0.00	0.00	0.12	0.64
1.83	0.05	-17.79	0.00	0.00	0.12	0.64
1.86	0.05	-17.80	0.00	0.00	0.12	0.64
1.88	0.02	-17.80	0.00	0.00	0.12	0.64
1.87	0.01	-17.80	0.00	0.00	0.12	0.64
1.90	0.04	-17.80	0.00	0.00	0.12	0.64
1.93	0.05	-17.80	0.00	0.00	0.12	0.64
1.92	0.05	-17.80	0.00	0.00	0.12	0.64
1.95	0.03	-17.80	0.00	0.00	0.12	0.64
1.92	0.01	-17.81	0.00	0.00	0.12	0.64
1.90	-0.00	-17.81	0.00	0.00	0.12	0.64
1.91	0.01	-17.81	0.00	0.00	0.12	0.64
1.93	0.02	-17.81	0.00	0.00	0.12	0.64
1.91	0.03	-17.81	0.00	0.00	0.12	0.64
1.90	0.04	-17.81	0.00	0.00	0.12	0.64
1.88	0.02	-17.81	0.00	0.00	0.12	0.64
1.86	0.04	-17.82	0.00	0.00	0.12	0.64
1.83	0.04	-17.82	0.00	0.00	0.12	0.64
1.81	0.01	-17.82	0.00	0.00	0.12	0.64
1.82	0.02	-17.82	0.00	0.00	0.12	0.64
1.82	0.00	-17.82	0.00	0.00	0.12	0.64
1.85	0.00	-17.83	0.00	0.00	0.12	0.64
1.86	-0.01	-17.83	0.00	0.00	0.12	0.64
1.84	-0.02	-17.83	0.00	0.00	0.12	0.64
1.83	-0.03	-17.83	0.00	0.00	0.12	0.64
1.83	0.01	-17.83	0.00	0.00	0.12	0.64
1.82	0.04	-17.83	0.00	0.00	0.12	0.64
1.84	0.04	-17.84	0.00	0.00	0.12	0.64
1.85	0.01	-17.84	0.00	0.00	0.12	0.64
1.87	0.02	-17.84	0.00	0.00	0.12	0.64
1.90	0.05	-17.84	0.00	0.00	0.12	0.64
1.90	0.01	-17.84	0.00	0.00	0.12	0.64
1.89	-0.02	-17.84	0.00	0.00	0.12	0.64
1.86	0.01	-17.84	0.00	0.00	0.12	0.64
1.89	0.02	-17.84	0.00	0.00	0.12	0.64
1.89	0.02	-17.85	0.00	0.00	0.12	0.64
1.87	0.01	-17.85	0.00	0.00	0.12	0.64
1.90	0.00	-17.85	0.00	0.00	0.12	0.64
1.91	0.04	-17.85	0.00	0.00	0.12	0.64
1.95	0.02	-17.85	0.00	0.00	0.12	0.64
1.93	0.01	-17.85	0.00	0.00	0.12	0.64
1.90	0.02	-17.86	0.00	0.00	0.12	0.64
1.86	0.03	-17.86	0.00	0.00	0.12	0.64
1.86	0.04	-17.86	0.00	0.00	0.12	0.64
1.88	0.01	-17.86	0.00	0.00	0.12	0.64
1.89	-0.01	-17.86	0.00	0.00	0.12	0.64
1.90	-0.05	-17.86	0.00	0.00	0.12	0.64
1.87	-0.03	-17.86	0.00	0.00	0.12	0.64
1.85	-0.03	-17.87	0.00	0.00	0.12	0.64
1.86	0.00	-17.87	0.00	0.00	0.12	0.64
1.87	0.03	-17.87	0.00	0.00	0.12	0.64
1.85	0.00	-17.87	0.00	0.00	0.12	0.64
1.87	-0.00	-17.87	0.00	0.00	0.12	0.64
1.87	-0.01	-17.87	0.00	0.00	0.12	0.64
1.87	-0.00	-17.87	0.00	0.00	0.12	0.64
1.88	-0.02	-17.87	0.00	0.00	0.12	0.64
1.88	-0.04	-17.88	0.00	0.00	0.12	0.64
1.86	-0.05	-17.88	0.00	0.00	0.12	0.64
1.84	-0.01	-17.88	0.00	0.00	0.12	0.64
1.84	0.02	-17.88	0.00	0.00	0.12	0.64
1.85	0.02	-17.88	0.00	0.00	0.12	0.64
1.87	0.05	-17.88	0.00	0.00	0.12	0.64
1.85	0.04	-17.88	0.00	0.00	0.12	0.64
1.83	0.04	-17.89	0.00	0.00	0.12	0.64
1.84	0.06	-17.89	0.00	0.00	0.12	0.64
1.84	0.04	-17.89	0.00	0.00	0.12	0.64
1.83	0.01	-17.89	0.00	0.00	0.12	0.64
1.84	-0.00	-17.89	0.00	0.00	0.12	0.64
1.85	0.03	-17.89	0.00	0.00	0.12	0.64
1.87	0.06	-17.89	0.00	0.00	0.12	0.64
1.90	0.05	-17.90	0.00	0.00	0.12	0.64
1.88	0.03	-17.90	0.00	0.00	0.12	0.64
1.87	-0.00	-17.90	0.00	0.00	0.12	0.64
1.87	-0.05	-17.90	0.00	0.00	0.12	0.64
1.84	-0.06	-17.90	0.00	0.00	0.12	0.64
1.84	-0.06	-17.90	0.00	0.00	0.12	0.64
1.81	-0.08	-17.91	0.00	0.00	0.12	0.64
1.84	-0.06	-17.91	0.00	0.00	0.12	0.64
1.86	-0.02	-17.91	0.00	0.00	0.12	0.64
1.86	-0.06	-17.91	0.00	0.00	0.12	0.64
1.85	-0.06	-17.91	0.00	0.00	0.12	0.64
1.87	-0.06	-17.92	0.00	0.00	0.12	0.64
1.85	-0.02	-17.92	0.00	0.00	0.12	0.64
1.82	-0.03	-17.92	0.00	0.00	0.12	0.64
1.83	0.00	-17.92	0.00	0.00	0.12	0.64
1.82	0.02	-17.92	0.00	0.00	0.12	0.64
1.78	0.03	-17.92	0.00	0.00	0.12	0.64
1.82	0.04	-17.92	0.00	0.00	0.12	0.64
1.85	0.07	-17.93	0.00	0.00	0.12	0.64
1.85	0.04	-17.93	0.00	0.00	0.12	0.64
1.85	0.03	-17.93	0.00	0.00	0.12	0.64
1.89	0.04	-17.93	0.00	0.00	0.12	0.64
1.93	0.03	-17.93	0.00	0.00	0.12	0.64
1.91	0.04	-17.93	0.00	0.00	0.12	0.64
1.88	-0.00	-17.94	0.00	0.00	0.12	0.64
