0.00	0.00	0.00	0.00	0.00	0.00	0.00
-16.44	1.27	-0.24	0.00	0.00	-8.04	-42.88
-16.49	1.28	-0.24	0.00	0.00	-2.34	-12.48
-16.53	1.28	-0.24	0.00	0.00	-0.60	-3.20
-1.41	0.06	-25.17	0.51	0.00	0.12	0.64
-1.37	0.06	-25.18	0.51	0.00	0.12	0.64
-1.31	0.05	-25.19	0.51	0.00	0.12	0.64
-1.24	0.01	-25.20	0.51	0.00	0.12	0.64
-1.14	-0.02	-25.22	0.51	0.00	0.12	0.64
-1.03	-0.06	-25.23	0.51	0.00	0.12	0.64
-0.91	-0.11	-25.23	0.51	0.00	0.12	0.64
-0.79	-0.13	-25.23	0.51	0.00	0.12	0.64
-0.66	-0.14	-25.22	0.51	0.00	0.12	0.64
-0.55	-0.12	-25.22	0.51	0.00	0.12	0.64
-0.44	-0.09	-25.22	0.51	0.00	0.12	0.64
-0.35	-0.06	-25.23	0.51	0.00	0.12	0.64
-0.28	-0.02	-25.25	0.51	0.00	0.12	0.64
-0.23	0.00	-25.27	0.51	0.00	0.12	0.64
-0.20	0.02	-25.29	0.51	0.00	0.12	0.64
-0.20	0.01	-25.30	0.51	0.00	0.12	0.64
-0.21	-0.01	-25.30	0.51	0.00	0.12	0.64
-0.23	-0.03	-25.30	0.51	0.00	0.12	0.64
-0.26	-0.05	-25.29	0.51	0.00	0.12	0.64
-0.29	-0.07	-25.28	0.51	0.00	0.12	0.64
-0.32	-0.07	-25.27	0.51	0.00	0.12	0.64
-0.34	-0.05	-25.26	0.51	0.00	0.12	0.64
-0.37	-0.03	-25.26	0.51	0.00	0.12	0.64
-0.39	0.00	-25.27	0.51	0.00	0.12	0.64
-0.41	0.03	-25.27	0.51	0.00	0.12	0.64
-0.42	0.03	-25.28	0.51	0.00	0.12	0.64
-0.43	0.03	-25.29	0.51	0.00	0.12	0.64
-0.43	0.03	-25.30	0.51	0.00	0.12	0.64
-0.43	0.01	-25.31	0.51	0.00	0.12	0.64
-0.43	-0.01	-25.30	0.51	0.00	0.12	0.64
-0.43	-0.03	-25.29	0.51	0.00	0.12	0.64
-0.47	-0.04	-25.28	0.51	0.00	0.12	0.64
-0.53	-0.05	-25.28	0.51	0.00	0.12	0.64
-0.62	-0.05	-25.28	0.51	0.00	0.12	0.64
-0.74	-0.03	-25.27	0.51	0.00	0.12	0.64
-0.87	0.00	-25.27	0.51	0.00	0.12	0.64
-1.02	0.03	-25.27	0.51	0.00	0.12	0.64
-1.17	0.05	-25.27	0.51	0.00	0.12	0.64
-1.34	0.07	-25.27	0.51	0.00	0.12	0.64
-1.50	0.06	-25.26	0.51	0.00	0.12	0.64
-1.66	0.04	-25.25	0.51	0.00	0.12	0.64
-1.83	0.03	-25.24	0.51	0.00	0.12	0.64
-1.98	0.02	-25.22	0.51	0.00	0.12	0.64
-2.11	0.03	-25.20	0.51	0.00	0.12	0.64
-2.21	0.06	-25.18	0.51	0.00	0.12	0.64
-2.28	0.08	-25.17	0.51	0.00	0.12	0.64
-2.32	0.09	-25.17	0.51	0.00	0.12	0.64
-2.31	0.08	-25.18	0.51	0.00	0.12	0.64
-2.27	0.07	-25.19	0.51	0.00	0.12	0.64
-2.20	0.06	-25.19	0.51	0.00	0.12	0.64
-2.09	0.05	-25.20	0.51	0.00	0.12	0.64
-1.97	0.05	-25.20	0.51	0.00	0.12	0.64
-1.82	0.06	-25.21	0.51	0.00	0.12	0.64
-1.66	0.08	-25.23	0.51	0.00	0.12	0.64
-1.49	0.08	-25.25	0.51	0.00	0.12	0.64
-1.32	0.08	-25.27	0.51	0.00	0.12	0.64
-1.17	0.08	-25.29	0.51	0.00	0.12	0.64
-1.04	0.07	-25.29	0.51	0.00	0.12	0.64
-0.92	0.06	-25.29	0.51	0.00	0.12	0.64
-0.82	0.06	-25.30	0.51	0.00	0.12	0.64
-0.73	0.06	-25.31	0.51	0.00	0.12	0.64
-0.65	0.06	-25.32	0.51	0.00	0.12	0.64
-0.60	0.06	-25.33	0.51	0.00	0.12	0.64
